"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-11","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.5010","","","","4"
"2018-11","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.168605","","","","6"
"2018-11","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01842","","","","5"
"2018-11","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000090","","","","6"
"2018-11","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01165","","","","5"
"2018-11","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3154","","","","4"
"2018-11","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06521","","","","5"
"2018-11","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.8950","","","","4"
"2018-11","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1557","","","","4"
"2018-11","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3911","","","","4"
"2018-11","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.01986","","","","5"
"2018-11","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3519","","","","4"
"2018-11","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9604","","","","4"
"2018-11","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09386","","","","5"
"2018-11","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001172","","","","6"
"2018-11","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1458","","","","4"
"2018-11","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3195","","","","4"
"2018-11","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04284","","","","5"
"2018-11","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04006","","","","5"
"2018-11","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2466","","","","4"
"2018-11","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.7029","","","","4"
"2018-11","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3200","","","","4"
"2018-11","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000057","","","","6"
"2018-11","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2018-12","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9637","","","","4"
"2018-12","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3459","","","","4"
"2018-12","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1951","","","","4"
"2018-12","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.5288","","","","4"
"2018-12","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.171775","","","","6"
"2018-12","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01896","","","","5"
"2018-12","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000093","","","","6"
"2018-12","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01197","","","","5"
"2018-12","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3221","","","","4"
"2018-12","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06681","","","","5"
"2018-12","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.9163","","","","4"
"2018-12","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1558","","","","4"
"2018-12","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3994","","","","4"
"2018-12","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.01993","","","","5"
"2018-12","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3580","","","","4"
"2018-12","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9802","","","","4"
"2018-12","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09433","","","","5"
"2018-12","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001196","","","","6"
"2018-12","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1488","","","","4"
"2018-12","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3541","","","","4"
"2018-12","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04362","","","","5"
"2018-12","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04106","","","","5"
"2018-12","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2524","","","","4"
"2018-12","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.7020","","","","4"
"2018-12","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3432","","","","4"
"2018-12","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000058","","","","6"
"2018-12","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-01","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9512","","","","4"
"2019-01","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3559","","","","4"
"2019-01","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1959","","","","4"
"2019-01","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.5186","","","","4"
"2019-01","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.169618","","","","6"
"2019-01","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01880","","","","5"
"2019-01","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000094","","","","6"
"2019-01","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01221","","","","5"
"2019-01","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3231","","","","4"
"2019-01","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06939","","","","5"
"2019-01","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.9017","","","","4"
"2019-01","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1556","","","","4"
"2019-01","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3978","","","","4"
"2019-01","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.01994","","","","5"
"2019-01","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3546","","","","4"
"2019-01","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9808","","","","4"
"2019-01","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09622","","","","5"
"2019-01","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001186","","","","6"
"2019-01","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1479","","","","4"
"2019-01","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3440","","","","4"
"2019-01","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04315","","","","5"
"2019-01","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04183","","","","5"
"2019-01","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2479","","","","4"
"2019-01","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.7154","","","","4"
"2019-01","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3301","","","","4"
"2019-01","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000057","","","","6"
"2019-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-02","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9428","","","","4"
"2019-02","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3548","","","","4"
"2019-02","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1960","","","","4"
"2019-02","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.4990","","","","4"
"2019-02","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.168266","","","","6"
"2019-02","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01855","","","","5"
"2019-02","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000094","","","","6"
"2019-02","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01196","","","","5"
"2019-02","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3238","","","","4"
"2019-02","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06881","","","","5"
"2019-02","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.9023","","","","4"
"2019-02","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1538","","","","4"
"2019-02","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3976","","","","4"
"2019-02","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02006","","","","5"
"2019-02","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3521","","","","4"
"2019-02","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9755","","","","4"
"2019-02","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09562","","","","5"
"2019-02","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001177","","","","6"
"2019-02","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1427","","","","4"
"2019-02","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3187","","","","4"
"2019-02","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04287","","","","5"
"2019-02","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04218","","","","5"
"2019-02","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2503","","","","4"
"2019-02","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.7188","","","","4"
"2019-02","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3206","","","","4"
"2019-02","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000057","","","","6"
"2019-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-03","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9467","","","","4"
"2019-03","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3484","","","","4"
"2019-03","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1991","","","","4"
"2019-03","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.5105","","","","4"
"2019-03","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.170309","","","","6"
"2019-03","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01924","","","","5"
"2019-03","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000094","","","","6"
"2019-03","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01203","","","","5"
"2019-03","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3277","","","","4"
"2019-03","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06950","","","","5"
"2019-03","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.9135","","","","4"
"2019-03","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1554","","","","4"
"2019-03","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.4045","","","","4"
"2019-03","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02051","","","","5"
"2019-03","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3565","","","","4"
"2019-03","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9871","","","","4"
"2019-03","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09294","","","","5"
"2019-03","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001181","","","","6"
"2019-03","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1439","","","","4"
"2019-03","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3361","","","","4"
"2019-03","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04332","","","","5"
"2019-03","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04212","","","","5"
"2019-03","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2442","","","","4"
"2019-03","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.7602","","","","4"
"2019-03","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3368","","","","4"
"2019-03","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000058","","","","6"
"2019-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-04","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9512","","","","4"
"2019-04","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3434","","","","4"
"2019-04","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1991","","","","4"
"2019-04","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.5029","","","","4"
"2019-04","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.170529","","","","6"
"2019-04","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01927","","","","5"
"2019-04","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000095","","","","6"
"2019-04","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01198","","","","5"
"2019-04","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3252","","","","4"
"2019-04","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.07051","","","","5"
"2019-04","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.8985","","","","4"
"2019-04","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1562","","","","4"
"2019-04","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.4049","","","","4"
"2019-04","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02070","","","","5"
"2019-04","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3567","","","","4"
"2019-04","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9864","","","","4"
"2019-04","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09454","","","","5"
"2019-04","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001170","","","","6"
"2019-04","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1434","","","","4"
"2019-04","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3271","","","","4"
"2019-04","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04336","","","","5"
"2019-04","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04199","","","","5"
"2019-04","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2323","","","","4"
"2019-04","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.7433","","","","4"
"2019-04","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3378","","","","4"
"2019-04","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000058","","","","6"
"2019-04","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-05","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9348","","","","4"
"2019-05","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3373","","","","4"
"2019-05","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1964","","","","4"
"2019-05","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.5057","","","","4"
"2019-05","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.171497","","","","6"
"2019-05","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01929","","","","5"
"2019-05","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000094","","","","6"
"2019-05","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01224","","","","5"
"2019-05","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3228","","","","4"
"2019-05","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.07043","","","","5"
"2019-05","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.8832","","","","4"
"2019-05","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1540","","","","4"
"2019-05","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.4041","","","","4"
"2019-05","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02073","","","","5"
"2019-05","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3589","","","","4"
"2019-05","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9819","","","","4"
"2019-05","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09330","","","","5"
"2019-05","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001138","","","","6"
"2019-05","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1403","","","","4"
"2019-05","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3316","","","","4"
"2019-05","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04309","","","","5"
"2019-05","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04233","","","","5"
"2019-05","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2228","","","","4"
"2019-05","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.7292","","","","4"
"2019-05","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3459","","","","4"
"2019-05","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000058","","","","6"
"2019-05","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-06","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9230","","","","4"
"2019-06","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3443","","","","4"
"2019-06","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1926","","","","4"
"2019-06","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.5009","","","","4"
"2019-06","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.169777","","","","6"
"2019-06","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01914","","","","5"
"2019-06","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000093","","","","6"
"2019-06","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01229","","","","5"
"2019-06","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3193","","","","4"
"2019-06","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06894","","","","5"
"2019-06","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.8771","","","","4"
"2019-06","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1540","","","","4"
"2019-06","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3994","","","","4"
"2019-06","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02074","","","","5"
"2019-06","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3543","","","","4"
"2019-06","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9754","","","","4"
"2019-06","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09115","","","","5"
"2019-06","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001133","","","","6"
"2019-06","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1413","","","","4"
"2019-06","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3448","","","","4"
"2019-06","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04250","","","","5"
"2019-06","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04272","","","","5"
"2019-06","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2289","","","","4"
"2019-06","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.6844","","","","4"
"2019-06","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3287","","","","4"
"2019-06","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000057","","","","6"
"2019-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2019-07","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9146","","","","4"
"2019-07","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3469","","","","4"
"2019-07","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1904","","","","4"
"2019-07","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.4687","","","","4"
"2019-07","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.167695","","","","6"
"2019-07","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01906","","","","5"
"2019-07","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000094","","","","6"
"2019-07","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01210","","","","5"
"2019-07","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3177","","","","4"
